34.12	146.667
34.14	160
34.16	183.333
34.18	156.667
34.2	120
34.22	126.667
34.24	90
34.26	86.6667
34.28	66.6667
34.3	46.6667
34.32	56.6667
34.34	70
34.36	70
34.38	43.3333
34.4	50
34.42	46.6667
34.44	63.3333
34.46	30
34.48	63.3333
34.5	50
34.52	40
34.54	56.6667
34.56	60
34.58	70
34.6	43.3333
34.62	83.3333
34.64	83.3333
34.66	86.6667
34.68	83.3333
34.7	83.3333
34.72	66.6667
34.74	100
34.76	76.6667
34.78	140
34.8	103.333
34.82	80
34.84	126.667
34.86	120
34.88	140
34.9	176.667
34.92	200
34.94	193.333
34.96	230
34.98	223.333
35	300
35.02	343.333
35.04	286.667
35.06	296.667
35.08	283.333
35.1	216.667
35.12	263.333
35.14	203.333
35.16	150
35.18	140
35.2	100
35.22	153.333
35.24	146.667
35.26	153.333
35.28	120
35.3	126.667
35.32	156.667
35.34	163.333
35.36	90
35.38	126.667
35.4	80
35.42	80
35.44	56.6667
35.46	120
35.48	93.3333
35.5	83.3333
35.52	100
35.54	90
35.56	100
35.58	93.3333
35.6	86.6667
35.62	120
35.64	90
35.66	76.6667
35.68	123.333
35.7	100
35.72	96.6667
35.74	103.333
35.76	70
35.78	66.6667
35.8	126.667
35.82	90
35.84	56.6667
35.86	123.333
35.88	66.6667
35.9	93.3333
35.92	103.333
35.94	100
35.96	80
35.98	66.6667
36	60
36.02	83.3333
36.04	50
36.06	50
36.08	43.3333
36.1	40
36.12	46.6667
36.14	36.6667
36.16	46.6667
36.18	46.6667
36.2	40
36.22	40
36.24	70
36.26	50
36.28	66.6667
36.3	73.3333
36.32	50
36.34	60
36.36	66.6667
36.38	66.6667
36.4	46.6667
36.42	43.3333
36.44	50
36.46	43.3333
36.48	53.3333
36.5	43.3333
36.52	60
36.54	70
36.56	60
36.58	63.3333
36.6	93.3333
36.62	93.3333
36.64	63.3333
36.66	76.6667
36.68	93.3333
36.7	126.667
36.72	123.333
36.74	226.667
36.76	246.667
36.78	180
36.8	163.333
36.82	233.333
36.84	210
36.86	163.333
36.88	170
36.9	206.667
36.92	133.333
36.94	153.333
36.96	120
36.98	136.667
37	123.333
37.02	130
37.04	140
37.06	130
37.08	116.667
37.1	130
37.12	136.667
37.14	146.667
37.16	113.333
37.18	106.667
37.2	150
37.22	116.667
37.24	113.333
37.26	86.6667
37.28	100
37.3	136.667
37.32	156.667
37.34	93.3333
37.36	76.6667
37.38	56.6667
37.4	83.3333
37.42	113.333
37.44	80
37.46	40
37.48	56.6667
37.5	56.6667
37.52	46.6667
37.54	56.6667
37.56	70
37.58	80
37.6	50
37.62	30
37.64	20
37.66	46.6667
37.68	53.3333
37.7	46.6667
37.72	53.3333
37.74	56.6667
37.76	53.3333
37.78	43.3333
37.8	53.3333
37.82	46.6667
37.84	63.3333
37.86	83.3333
37.88	96.6667
37.9	126.667
37.92	153.333
37.94	106.667
37.96	73.3333
37.98	63.3333
38	73.3333
